timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2023-03-26 13:35:00+00:00,ETH/USD,1777.79,1806.07,1777.5822935,1790.1553855,1716.4228,1975.0,1790.984939
2023-03-26 13:40:00+00:00,ETH/USD,1790.17,1792.88,1788.79,1790.841361,500.3648,616.0,1791.050601
2023-03-26 13:45:00+00:00,ETH/USD,1791.0,1793.82,1788.34,1792.736696035,490.6745,553.0,1791.250992
2023-03-26 13:50:00+00:00,ETH/USD,1792.69,1794.92,1791.22,1794.5673672,465.1218,570.0,1792.906318
2023-03-26 13:55:00+00:00,ETH/USD,1794.53,1800.0,1793.0,1798.22439892,865.5026,898.0,1796.306424
2023-03-26 14:00:00+00:00,ETH/USD,1798.48,1798.84,1791.31,1791.992804525,765.948,840.0,1795.213996
2023-03-26 14:05:00+00:00,ETH/USD,1792.39,1794.42480085,1790.1,1790.742,326.8126,398.0,1792.241421
2023-03-26 14:10:00+00:00,ETH/USD,1790.65,1792.10031508,1788.3816386,1790.52098925,340.6917,375.0,1790.129365
2023-03-26 14:15:00+00:00,ETH/USD,1790.28,1791.11,1784.06,1785.98987545,295.9082,431.0,1787.105776
2023-03-26 14:20:00+00:00,ETH/USD,1784.98,1786.6448143,1782.479,1786.237335085,312.6145,378.0,1784.994887
2023-03-26 14:25:00+00:00,ETH/USD,1786.25,1788.42,1782.82,1783.1094054,258.679778652,327.0,1785.294998
2023-03-26 14:30:00+00:00,ETH/USD,1782.85,1784.65,1769.6175,1772.02582,863.45,1138.0,1777.482863
2023-03-26 14:35:00+00:00,ETH/USD,1772.65,1775.98522,1770.344845,1771.4173,458.9017,606.0,1773.147605
2023-03-26 14:40:00+00:00,ETH/USD,1771.63,1772.13,1766.21,1771.41905445,486.9658,579.0,1769.621336
2023-03-26 14:45:00+00:00,ETH/USD,1771.18,1775.25024435,1770.0,1773.7085,283.5311,363.0,1773.138824
2023-03-26 14:50:00+00:00,ETH/USD,1773.43,1773.88,1755.97,1764.03191905,1630.8689,1767.0,1763.442021
2023-03-26 14:55:00+00:00,ETH/USD,1763.47,1765.83764834,1760.0,1765.83764834,555.1232,590.0,1763.351788
2023-03-26 15:00:00+00:00,ETH/USD,1765.17,1767.61,1761.27194328,1766.3922636,717.4049,726.0,1765.344158
2023-03-26 15:05:00+00:00,ETH/USD,1766.89,1771.39,1764.11,1769.40213,685.5557,702.0,1768.787838
2023-03-26 15:10:00+00:00,ETH/USD,1769.66,1771.11,1767.61777295,1769.660239,194.7626,248.0,1769.138101
2023-03-26 15:15:00+00:00,ETH/USD,1769.58,1771.19975975,1767.624,1768.69902955,200.1205,265.0,1769.655113
2023-03-26 15:20:00+00:00,ETH/USD,1769.0,1769.4876848,1765.49,1766.475135785,294.0321,377.0,1767.703059
2023-03-26 15:25:00+00:00,ETH/USD,1766.84,1771.19,1766.62940025,1769.406,250.1337,299.0,1769.355405
2023-03-26 15:30:00+00:00,ETH/USD,1769.68,1771.481769,1766.2713538,1767.792835,274.2004,304.0,1768.658376
2023-03-26 15:35:00+00:00,ETH/USD,1768.27,1768.91,1764.69,1765.54678056,125.2089,175.0,1766.462354
2023-03-26 15:40:00+00:00,ETH/USD,1765.86,1768.115,1764.0665,1764.40300075,178.8929,276.0,1766.148769
2023-03-26 15:45:00+00:00,ETH/USD,1764.44,1766.73,1762.0,1762.779207,253.4483,300.0,1763.804627
2023-03-26 15:50:00+00:00,ETH/USD,1763.6,1766.07,1762.34248394,1765.5895175,209.7331,280.0,1764.11592
2023-03-26 15:55:00+00:00,ETH/USD,1765.84,1769.1,1764.51,1764.9963,647.3787,532.0,1766.626419
2023-03-26 16:00:00+00:00,ETH/USD,1764.7,1767.02,1763.45,1765.7680233,306.9487,359.0,1765.027559
2023-03-27 09:30:00+00:00,ETH/USD,1762.4,1763.55378,1760.92,1762.255,99.4722,152.0,1762.298732
2023-03-27 09:35:00+00:00,ETH/USD,1761.66,1764.62,1760.736005,1764.00406675,126.000038548,159.0,1762.692977
2023-03-27 09:40:00+00:00,ETH/USD,1763.65,1764.76,1762.3608,1763.27703,255.5054,303.0,1763.606046
2023-03-27 09:45:00+00:00,ETH/USD,1763.78,1765.98,1762.861555,1764.8004435,283.5879,389.0,1764.279994
2023-03-27 09:50:00+00:00,ETH/USD,1764.28,1765.66651,1763.05,1765.191926375,168.8701,197.0,1764.37153
2023-03-27 09:55:00+00:00,ETH/USD,1764.58,1766.9,1764.23382059,1764.76129514,165.765538548,239.0,1765.467097
2023-03-27 10:00:00+00:00,ETH/USD,1764.87,1766.581816505,1763.6519905,1763.6519905,245.4158,272.0,1765.214513
2023-03-27 10:05:00+00:00,ETH/USD,1763.820005,1764.686605,1763.1,1763.82064565,94.8918,134.0,1763.920079
2023-03-27 10:10:00+00:00,ETH/USD,1763.78,1765.57,1763.265,1763.90651992,149.5064,214.0,1764.552226
2023-03-27 10:15:00+00:00,ETH/USD,1763.66,1765.088230825,1763.12542481,1763.93,112.177,170.0,1764.015335
2023-03-27 10:20:00+00:00,ETH/USD,1763.75,1764.18975586,1762.79725,1764.13841,93.4857,140.0,1763.500426
2023-03-27 10:25:00+00:00,ETH/USD,1763.714048835,1765.044718,1762.11,1762.19725,102.0056,170.0,1763.26196
2023-03-27 10:30:00+00:00,ETH/USD,1761.9,1763.65,1761.16,1763.35252,101.2784,153.0,1762.593499
2023-03-27 10:35:00+00:00,ETH/USD,1763.08,1768.21,1763.03176325,1767.257,203.7264,340.0,1766.011494
2023-03-27 10:40:00+00:00,ETH/USD,1767.08,1767.98,1764.346529,1764.733386865,119.0377,179.0,1766.226072
2023-03-27 10:45:00+00:00,ETH/USD,1764.9,1768.234465,1763.83,1766.17494455,361.612,492.0,1765.624968
2023-03-27 10:50:00+00:00,ETH/USD,1765.52,1766.71385,1764.68,1765.683499,108.4428,157.0,1765.685333
2023-03-27 10:55:00+00:00,ETH/USD,1765.5,1766.96,1764.651047,1766.63219615,103.5499,164.0,1765.86532
2023-03-27 11:00:00+00:00,ETH/USD,1766.16,1767.117115,1764.9,1766.458062,206.504455614,208.0,1766.296737
2023-03-27 11:05:00+00:00,ETH/USD,1766.50094355,1769.939475,1765.9663035,1768.046480515,293.9263,422.0,1767.984015
2023-03-27 11:10:00+00:00,ETH/USD,1768.08,1771.52,1767.272658,1768.0083489,262.286,408.0,1769.197688
2023-03-27 11:15:00+00:00,ETH/USD,1767.78,1769.50359,1766.74438,1769.50359,146.9552,215.0,1767.678914
2023-03-27 11:20:00+00:00,ETH/USD,1769.13,1770.71,1768.38929965,1769.88002645,198.8099,265.0,1769.617819
2023-03-27 11:25:00+00:00,ETH/USD,1769.8,1770.16,1767.256757545,1768.707905,165.895,225.0,1768.62696
2023-03-27 11:30:00+00:00,ETH/USD,1768.52,1769.900925,1767.96287963,1768.244085,160.117,189.0,1769.068078
2023-03-27 11:35:00+00:00,ETH/USD,1768.61,1769.1896785,1765.7798,1766.521,261.0323,287.0,1767.336076
2023-03-27 11:40:00+00:00,ETH/USD,1767.4665,1767.94,1765.35,1766.45,234.467,267.0,1766.445423
2023-03-27 11:45:00+00:00,ETH/USD,1766.75,1767.620478495,1764.07,1764.36986115,197.2083,224.0,1765.574889
2023-03-27 11:50:00+00:00,ETH/USD,1764.91,1767.12,1764.455,1766.837,191.3456,199.0,1765.537689
2023-03-27 11:55:00+00:00,ETH/USD,1767.24,1768.28,1766.58,1766.952975,115.6658,143.0,1767.399989
2023-03-27 12:00:00+00:00,ETH/USD,1766.75,1767.752225635,1765.84,1765.99365222,138.077085817,180.0,1766.926694
2023-03-27 12:05:00+00:00,ETH/USD,1765.85,1766.980955,1764.839303,1766.320029865,120.7583,182.0,1766.003475
2023-03-27 12:10:00+00:00,ETH/USD,1766.077364,1769.026370905,1765.92383978,1768.81974335,166.192,199.0,1767.603391
2023-03-27 12:15:00+00:00,ETH/USD,1768.9,1770.76,1764.844495,1765.670686,235.7805,351.0,1767.95066
2023-03-27 12:20:00+00:00,ETH/USD,1766.49,1767.31776253,1763.83,1765.95440186,165.4833,223.0,1765.645193
2023-03-27 12:25:00+00:00,ETH/USD,1766.110085,1767.53983882,1763.47,1764.71184,285.287062477,327.0,1765.379505
2023-03-27 12:30:00+00:00,ETH/USD,1764.94,1766.7797101,1760.66,1761.55,343.7114,423.0,1763.860232
2023-03-27 12:35:00+00:00,ETH/USD,1761.0975515,1763.551111,1760.436,1762.22948,171.818761611,200.0,1762.378293
2023-03-27 12:40:00+00:00,ETH/USD,1762.76,1763.28477845,1759.884095995,1759.884095995,235.7373,285.0,1761.485812
2023-03-27 12:45:00+00:00,ETH/USD,1760.24,1760.63018095,1757.114771305,1758.02709,298.5547,419.0,1758.991139
2023-03-27 12:50:00+00:00,ETH/USD,1758.19,1758.21265,1753.51,1756.695342125,410.540202657,577.0,1755.654831
2023-03-27 12:55:00+00:00,ETH/USD,1756.93,1757.43,1754.71017,1757.09,234.2662,355.0,1755.968493
2023-03-27 13:00:00+00:00,ETH/USD,1757.44,1760.12,1756.06285,1758.24360585,261.02093659,363.0,1758.230054
2023-03-27 13:05:00+00:00,ETH/USD,1759.240685,1759.240685,1755.12,1755.498057595,190.6543,242.0,1757.503297
2023-03-27 13:10:00+00:00,ETH/USD,1755.11,1757.05,1751.92,1755.3982465,476.3916,601.0,1754.431808
2023-03-27 13:15:00+00:00,ETH/USD,1755.68,1757.3,1753.24,1756.82745,281.4248,341.0,1755.506461
2023-03-27 13:20:00+00:00,ETH/USD,1756.96,1757.9475,1756.20863072,1756.7,167.46,211.0,1756.984852
2023-03-27 13:25:00+00:00,ETH/USD,1756.84,1758.92,1755.932994,1757.609,351.331894675,398.0,1757.356505
2023-03-27 13:30:00+00:00,ETH/USD,1757.54,1759.17,1755.88,1757.82062136,429.8897,517.0,1757.351119
2023-03-27 13:35:00+00:00,ETH/USD,1758.16,1759.622015,1750.1,1752.405,799.9362,842.0,1754.793842
2023-03-27 13:40:00+00:00,ETH/USD,1752.87,1760.55,1751.71,1760.0373,479.5053,573.0,1755.707029
2023-03-27 13:45:00+00:00,ETH/USD,1759.92,1765.87499071,1759.5,1762.59397,617.0692,822.0,1763.668587
2023-03-27 13:50:00+00:00,ETH/USD,1762.61,1763.88,1755.97,1756.42439,451.7719,558.0,1760.550025
2023-03-27 13:55:00+00:00,ETH/USD,1757.05,1760.87377579,1754.2239998,1756.26543185,796.584,812.0,1757.216163
2023-03-27 14:00:00+00:00,ETH/USD,1756.49,1759.14,1754.965,1756.934661,385.2061,472.0,1756.994272
2023-03-27 14:05:00+00:00,ETH/USD,1757.24,1758.48,1754.0,1757.9767,699.3634,728.0,1755.96023
2023-03-27 14:10:00+00:00,ETH/USD,1757.91,1759.31,1751.57,1753.254675,518.5526,627.0,1755.544023
2023-03-27 14:15:00+00:00,ETH/USD,1753.03,1755.82,1743.04,1746.3154447,1341.576116716,1589.0,1748.380334
2023-03-27 14:20:00+00:00,ETH/USD,1745.71,1746.790946755,1736.79,1738.437,950.9518,1061.0,1741.115862
2023-03-27 14:25:00+00:00,ETH/USD,1738.66,1741.020932395,1732.92118,1740.02554,850.089114514,1129.0,1736.531301
2023-03-27 14:30:00+00:00,ETH/USD,1740.23,1740.23,1733.0,1737.62379016,652.3116,831.0,1735.711737
2023-03-27 14:35:00+00:00,ETH/USD,1737.32,1739.64,1734.42,1739.1469275,420.819074775,552.0,1737.496925
2023-03-27 14:40:00+00:00,ETH/USD,1739.45,1743.08519944,1735.86,1740.819,627.0914,741.0,1739.109882
2023-03-27 14:45:00+00:00,ETH/USD,1740.56,1743.24,1739.51,1740.601885,559.1355,531.0,1741.231741
2023-03-27 14:50:00+00:00,ETH/USD,1740.97,1741.14,1737.23,1740.5662,477.593068509,432.0,1739.389542
2023-03-27 14:55:00+00:00,ETH/USD,1740.0,1742.04,1721.0,1722.013415,1500.5188,1854.0,1732.521324
2023-03-27 15:00:00+00:00,ETH/USD,1721.01,1722.17,1700.02,1703.87720364,1794.39288596,2312.0,1710.647124
2023-03-27 15:05:00+00:00,ETH/USD,1705.48,1707.88,1688.84,1690.436675,1362.4639,1600.0,1699.772287
2023-03-27 15:10:00+00:00,ETH/USD,1691.97,1701.369566,1690.22,1700.102230565,961.023577578,1050.0,1694.782261
2023-03-27 15:15:00+00:00,ETH/USD,1699.39,1709.65,1697.45,1704.29510115,684.0948,920.0,1705.068961
2023-03-27 15:20:00+00:00,ETH/USD,1705.02,1711.17877865,1704.6,1710.276606,566.589557926,597.0,1708.111769
2023-03-27 15:25:00+00:00,ETH/USD,1709.6,1714.88635,1706.32,1713.1039175,570.394124644,556.0,1709.609749
2023-03-27 15:30:00+00:00,ETH/USD,1713.01,1715.37,1708.82,1710.26867518,544.618194442,554.0,1710.831703
2023-03-27 15:35:00+00:00,ETH/USD,1710.68,1713.286,1707.5,1710.9490787,372.9896,433.0,1709.990886
2023-03-27 15:40:00+00:00,ETH/USD,1711.33,1715.117137795,1709.5020828,1714.3766045,410.3876,432.0,1711.664332
2023-03-27 15:45:00+00:00,ETH/USD,1714.5,1714.93,1710.213300215,1713.7163822,286.3303,354.0,1712.388311
2023-03-27 15:50:00+00:00,ETH/USD,1713.45,1716.4527,1711.4,1714.21136506,393.1908,460.0,1713.848856
2023-03-27 15:55:00+00:00,ETH/USD,1714.42,1715.02,1711.48,1712.825200195,332.1429,353.0,1713.34932
2023-03-27 16:00:00+00:00,ETH/USD,1712.87,1722.1,1709.71,1719.691609955,768.881199823,800.0,1713.626271
2023-03-28 09:30:00+00:00,ETH/USD,1725.94,1726.33455,1724.659,1725.0366345,110.6665,142.0,1725.508672
2023-03-28 09:35:00+00:00,ETH/USD,1724.98,1726.49,1724.3005,1724.489345585,100.5349,123.0,1725.399866
2023-03-28 09:40:00+00:00,ETH/USD,1724.35,1725.5825,1723.8520835,1724.977765,77.1791,106.0,1724.672281
2023-03-28 09:45:00+00:00,ETH/USD,1725.07,1725.47711193,1718.63,1719.436086,357.752,465.0,1721.46044
2023-03-28 09:50:00+00:00,ETH/USD,1718.9,1722.7819586,1717.543333,1721.326765,161.1054,258.0,1720.466317
2023-03-28 09:55:00+00:00,ETH/USD,1721.6,1722.845745,1720.01,1720.3828246,181.4341,233.0,1721.309802
2023-03-28 10:00:00+00:00,ETH/USD,1720.79,1722.9,1720.2,1722.69278672,201.1405,325.0,1721.35207
2023-03-28 10:05:00+00:00,ETH/USD,1723.04,1724.44822,1721.99465,1722.34,162.3498,261.0,1723.110629
2023-03-28 10:10:00+00:00,ETH/USD,1722.31,1724.6758345,1722.31,1723.47985,120.1915,185.0,1723.539652
2023-03-28 10:15:00+00:00,ETH/USD,1723.63,1724.65074416,1722.68,1722.940937,178.6809,295.0,1723.471628
2023-03-28 10:20:00+00:00,ETH/USD,1722.6253355,1724.37807365,1719.5379715,1720.3832695,344.4304,647.0,1721.776957
2023-03-28 10:25:00+00:00,ETH/USD,1720.71,1725.424634595,1720.2895,1722.370217,201.0855,413.0,1722.981698
2023-03-28 10:30:00+00:00,ETH/USD,1722.14,1723.99097,1718.99726,1719.4461,228.1691,353.0,1721.287341
2023-03-28 10:35:00+00:00,ETH/USD,1719.22,1721.44600955,1715.69,1719.4032955,343.6482,564.0,1718.524519
2023-03-28 10:40:00+00:00,ETH/USD,1719.5,1721.07236827,1717.254318,1717.3178865,390.1878,425.0,1719.007426
2023-03-28 10:45:00+00:00,ETH/USD,1717.76,1718.6097312,1712.25,1716.02261885,267.6256,508.0,1715.418476
2023-03-28 10:50:00+00:00,ETH/USD,1716.39,1716.95264095,1713.4841,1716.95264095,270.5255,321.0,1715.28909
2023-03-28 10:55:00+00:00,ETH/USD,1716.36,1720.29,1716.2,1720.11,224.6735,337.0,1718.173365
2023-03-28 11:00:00+00:00,ETH/USD,1719.64,1722.48,1719.08,1722.0160604,215.770998793,349.0,1720.853747
2023-03-28 11:05:00+00:00,ETH/USD,1722.22,1722.41,1719.577966145,1720.495,156.6241,233.0,1720.807595
2023-03-28 11:10:00+00:00,ETH/USD,1720.57,1726.52,1719.232155,1725.4643223,314.1563,478.0,1723.642049
2023-03-28 11:15:00+00:00,ETH/USD,1725.26,1727.99,1723.85,1726.93005,201.6242,268.0,1726.184822
2023-03-28 11:20:00+00:00,ETH/USD,1727.28,1737.93,1727.28,1734.495359345,583.4688,892.0,1732.797264
2023-03-28 11:25:00+00:00,ETH/USD,1734.33,1736.5,1732.1960905,1732.1960905,294.047844765,369.0,1733.972617
2023-03-28 11:30:00+00:00,ETH/USD,1732.3,1736.68,1731.487493555,1731.977945,320.6766,400.0,1733.365869
2023-03-28 11:35:00+00:00,ETH/USD,1731.9,1735.66,1731.9,1733.13932584,287.2132,329.0,1734.094932
2023-03-28 11:40:00+00:00,ETH/USD,1733.48,1737.64,1732.8186492,1733.45,328.0622,345.0,1735.194804
2023-03-28 11:45:00+00:00,ETH/USD,1733.96,1747.85,1733.24906,1746.392029465,743.355,995.0,1741.443632
2023-03-28 11:50:00+00:00,ETH/USD,1746.86,1755.25,1746.03,1749.42325,657.7238,1024.0,1750.132747
2023-03-28 11:55:00+00:00,ETH/USD,1749.15,1749.835604545,1746.44,1747.06323335,316.1462,394.0,1748.252387
2023-03-28 12:00:00+00:00,ETH/USD,1747.09,1752.3166299,1747.09,1748.525,730.7401,685.0,1749.966893
2023-03-28 12:05:00+00:00,ETH/USD,1748.19,1751.08,1747.03246696,1747.270465205,227.5846,258.0,1748.634673
2023-03-28 12:10:00+00:00,ETH/USD,1746.95,1748.42612308,1744.815343595,1745.09546245,365.3198,370.0,1746.332699
2023-03-28 12:15:00+00:00,ETH/USD,1745.16,1747.399105705,1741.7176,1743.262742315,380.835506521,412.0,1744.407623
2023-03-28 12:20:00+00:00,ETH/USD,1743.74,1745.0,1739.14,1739.45885,305.800319368,383.0,1741.874285
2023-03-28 12:25:00+00:00,ETH/USD,1739.23,1740.43,1732.08535,1732.08535,442.6897,521.0,1735.745428
2023-03-28 12:30:00+00:00,ETH/USD,1732.61,1738.23,1732.0,1736.7574,302.7396,345.0,1735.88672
2023-03-28 12:35:00+00:00,ETH/USD,1737.07,1738.16,1734.02933605,1735.946958395,208.9979,257.0,1735.983153
2023-03-28 12:40:00+00:00,ETH/USD,1735.89,1736.1942844,1732.0575,1735.45,245.389078512,268.0,1734.02105
2023-03-28 12:45:00+00:00,ETH/USD,1735.25,1742.34,1734.96585,1741.48872578,399.6479,444.0,1739.813919
2023-03-28 12:50:00+00:00,ETH/USD,1741.13,1741.54,1736.64,1737.562,181.842323486,214.0,1738.892049
2023-03-28 12:55:00+00:00,ETH/USD,1737.76,1739.95,1736.247,1737.6659,249.4405,252.0,1737.936966
2023-03-28 13:00:00+00:00,ETH/USD,1737.56,1739.6895,1736.9722981,1739.39746165,194.702095119,199.0,1738.352733
2023-03-28 13:05:00+00:00,ETH/USD,1739.26,1739.88392,1735.436292,1735.436292,248.282633782,216.0,1737.639282
2023-03-28 13:10:00+00:00,ETH/USD,1735.98,1736.72,1732.91,1734.47488601,192.9137,259.0,1734.995204
2023-03-28 13:15:00+00:00,ETH/USD,1734.63,1735.308573795,1731.7148558,1733.84720895,123.5301,179.0,1733.635986
2023-03-28 13:20:00+00:00,ETH/USD,1733.46,1735.847185,1732.55,1735.485735,170.9014,190.0,1733.99341
2023-03-28 13:25:00+00:00,ETH/USD,1735.35,1737.29,1732.48885,1737.1162847,268.917872162,260.0,1734.639105
2023-03-28 13:30:00+00:00,ETH/USD,1737.32,1739.37220335,1732.42,1736.76545075,335.6649,373.0,1736.205911
2023-03-28 13:35:00+00:00,ETH/USD,1736.66,1741.32,1734.28,1740.58608963,380.6491,443.0,1737.359275
2023-03-28 13:40:00+00:00,ETH/USD,1740.33,1743.4903863,1735.87,1739.14125915,418.1759,460.0,1738.830461
2023-03-28 13:45:00+00:00,ETH/USD,1739.47,1742.9364212,1737.94,1740.274,302.2989,318.0,1740.267915
2023-03-28 13:50:00+00:00,ETH/USD,1740.93,1746.0985,1740.22,1742.6293465,502.73342417,603.0,1743.723353
2023-03-28 13:55:00+00:00,ETH/USD,1742.44,1745.344,1736.94,1738.54596408,332.8749,390.0,1741.098883
2023-03-28 14:00:00+00:00,ETH/USD,1738.81,1744.75190928,1736.57,1742.34121501,454.6728,427.0,1740.547587
2023-03-28 14:05:00+00:00,ETH/USD,1742.61,1752.81,1742.61,1747.8695,739.1696,890.0,1748.198469
2023-03-28 14:10:00+00:00,ETH/USD,1747.9,1750.73694975,1746.19,1746.8110465,385.8976,379.0,1748.44025
2023-03-28 14:15:00+00:00,ETH/USD,1746.71,1749.749204345,1744.4425,1744.74217575,353.662248562,362.0,1747.351326
2023-03-28 14:20:00+00:00,ETH/USD,1745.12,1747.7,1743.7,1747.5341405,153.4435,194.0,1745.450109
2023-03-28 14:25:00+00:00,ETH/USD,1747.69,1748.92,1744.97495,1746.3020968,284.7417,280.0,1746.85498
2023-03-28 14:30:00+00:00,ETH/USD,1746.68,1746.69,1738.72822315,1740.5899641,452.693,519.0,1741.770587
2023-03-28 14:35:00+00:00,ETH/USD,1740.81,1742.895276,1739.97,1741.337205,106.782901057,169.0,1741.213491
2023-03-28 14:40:00+00:00,ETH/USD,1741.35,1745.27,1740.05286755,1743.3,413.054,388.0,1743.212929
2023-03-28 14:45:00+00:00,ETH/USD,1743.17,1746.49,1743.03,1744.57161655,201.7484,225.0,1745.080224
2023-03-28 14:50:00+00:00,ETH/USD,1745.05,1745.56918185,1740.91,1741.62,114.3982,142.0,1743.176
2023-03-28 14:55:00+00:00,ETH/USD,1741.57,1743.34305,1739.58,1741.3699805,237.4836,235.0,1741.440947
2023-03-28 15:00:00+00:00,ETH/USD,1741.6,1744.85192865,1740.7174073,1743.15144935,146.1384,193.0,1742.928344
2023-03-28 15:05:00+00:00,ETH/USD,1743.28,1743.5695,1741.449261935,1741.641,111.998,138.0,1742.519656
2023-03-28 15:10:00+00:00,ETH/USD,1741.18,1741.43,1738.3577745,1741.0296475,194.6694,260.0,1740.07039
2023-03-28 15:15:00+00:00,ETH/USD,1741.15,1743.76,1741.1,1742.12395968,123.7541,149.0,1742.444873
2023-03-28 15:20:00+00:00,ETH/USD,1741.92,1743.2319,1740.342205,1741.1660545,122.849329679,166.0,1741.943041
2023-03-28 15:25:00+00:00,ETH/USD,1741.15,1743.5818665,1740.2,1743.0913135,197.3414,198.0,1741.835693
2023-03-28 15:30:00+00:00,ETH/USD,1742.53,1746.23,1742.21,1744.9385,298.7926,348.0,1744.060993
2023-03-28 15:35:00+00:00,ETH/USD,1744.4068244,1748.82,1743.68100845,1747.608540155,284.8776,373.0,1746.700245
2023-03-28 15:40:00+00:00,ETH/USD,1747.54,1748.21,1745.0,1745.27258095,160.7878,259.0,1747.064379
2023-03-28 15:45:00+00:00,ETH/USD,1745.34,1745.888829365,1740.870411075,1742.363589205,228.0538,354.0,1742.809125
2023-03-28 15:50:00+00:00,ETH/USD,1742.18,1744.31,1741.55,1743.3125747,233.5247,220.0,1743.005445
2023-03-28 15:55:00+00:00,ETH/USD,1743.3474605,1746.20635215,1742.438387135,1746.01783313,83.4725,119.0,1744.28045
2023-03-28 16:00:00+00:00,ETH/USD,1745.54,1748.82485,1743.660609,1743.763,204.654,255.0,1746.160357
2023-03-29 09:30:00+00:00,ETH/USD,1819.9,1821.4145,1818.49,1819.18786911,288.3928,303.0,1819.880556
2023-03-29 09:35:00+00:00,ETH/USD,1819.39,1820.38,1817.48575,1818.70264244,216.2815,319.0,1819.065951
2023-03-29 09:40:00+00:00,ETH/USD,1819.096803,1819.36986115,1816.3,1817.000025865,235.7882,308.0,1817.204364
2023-03-29 09:45:00+00:00,ETH/USD,1816.75,1817.92,1815.643889,1816.9194118,313.1723,380.0,1816.75096
2023-03-29 09:50:00+00:00,ETH/USD,1816.7,1817.43,1814.09668765,1814.599604835,242.1975,376.0,1815.949647
2023-03-29 09:55:00+00:00,ETH/USD,1814.29,1816.7215,1814.007097445,1814.475155,218.1583,322.0,1815.455963
2023-03-29 10:00:00+00:00,ETH/USD,1814.26,1815.68,1814.08,1815.53436434,177.475,289.0,1814.897058
2023-03-29 10:05:00+00:00,ETH/USD,1815.26,1815.75668007,1812.65,1815.182970675,530.8461,835.0,1814.513602
2023-03-29 10:10:00+00:00,ETH/USD,1815.36,1817.6,1813.39,1813.902442,307.1042,345.0,1814.872826
2023-03-29 10:15:00+00:00,ETH/USD,1813.74,1814.97,1810.26,1813.537692835,444.8836,527.0,1812.43921
2023-03-29 10:20:00+00:00,ETH/USD,1813.3061376,1817.18,1813.26375,1816.734707,219.4308,227.0,1815.83536
2023-03-29 10:25:00+00:00,ETH/USD,1816.77,1818.19,1815.44244145,1816.295545745,208.0346,331.0,1816.672005
2023-03-29 10:30:00+00:00,ETH/USD,1816.12,1817.2882905,1815.380955,1816.640995,186.7525,288.0,1816.475809
2023-03-29 10:35:00+00:00,ETH/USD,1816.51,1818.22,1816.2017911,1817.29672875,121.8493,181.0,1817.374062
2023-03-29 10:40:00+00:00,ETH/USD,1817.45,1817.45,1812.1869697,1814.003691,351.8201,359.0,1814.408934
2023-03-29 10:45:00+00:00,ETH/USD,1813.94,1814.18,1812.17241859,1813.96096276,160.8888,268.0,1813.018771
2023-03-29 10:50:00+00:00,ETH/USD,1813.84,1814.2438,1810.401718,1810.860893545,170.7365,371.0,1811.909655
2023-03-29 10:55:00+00:00,ETH/USD,1810.69,1812.07,1808.05,1811.424,241.5228,338.0,1810.045447
2023-03-29 11:00:00+00:00,ETH/USD,1811.36,1812.3772825,1805.06876237,1805.06876237,545.2037,727.0,1807.967398
2023-03-29 11:05:00+00:00,ETH/USD,1805.87,1808.31,1805.7136632,1806.9568715,133.6952,241.0,1807.162519
2023-03-29 11:10:00+00:00,ETH/USD,1807.15,1809.39,1807.0451,1807.4629,225.6059,349.0,1808.278977
2023-03-29 11:15:00+00:00,ETH/USD,1807.17,1809.061539,1806.74365,1807.363845,224.3709,247.0,1808.008405
2023-03-29 11:20:00+00:00,ETH/USD,1808.13,1809.759644025,1807.6957919,1809.4613675,230.2197,306.0,1808.740448
2023-03-29 11:25:00+00:00,ETH/USD,1809.48,1812.36616305,1808.94,1809.700917795,348.5605,496.0,1810.624694
2023-03-29 11:30:00+00:00,ETH/USD,1809.67,1811.1908295,1809.10404,1809.10404,179.21,273.0,1810.115506
2023-03-29 11:35:00+00:00,ETH/USD,1809.52,1810.46,1808.21387,1809.077673,149.577,229.0,1809.313153
2023-03-29 11:40:00+00:00,ETH/USD,1809.05,1810.68,1808.2259851,1809.33355,153.6354,217.0,1809.41095
2023-03-29 11:45:00+00:00,ETH/USD,1809.081672,1811.07,1808.357957925,1808.5011427,185.0702,407.0,1809.640036
2023-03-29 11:50:00+00:00,ETH/USD,1808.69,1810.5599,1807.2952515,1809.91887314,176.2971,277.0,1808.900769
2023-03-29 11:55:00+00:00,ETH/USD,1809.91,1812.326438535,1809.57763665,1811.7520395,113.779,204.0,1811.171535
2023-03-29 12:00:00+00:00,ETH/USD,1811.78,1813.0006958,1810.01,1812.15,295.008755345,427.0,1811.370745
2023-03-29 12:05:00+00:00,ETH/USD,1813.2,1813.2,1808.61,1809.625,362.782851296,546.0,1811.156285
2023-03-29 12:10:00+00:00,ETH/USD,1809.62,1809.76,1802.97,1805.785999,391.3823,613.0,1806.256315
2023-03-29 12:15:00+00:00,ETH/USD,1805.28,1807.98,1803.91,1804.2478339,466.5834,570.0,1805.728492
2023-03-29 12:20:00+00:00,ETH/USD,1804.19,1806.22949,1801.8,1806.0525,500.2939,697.0,1803.735325
2023-03-29 12:25:00+00:00,ETH/USD,1806.04,1809.34627,1805.44,1809.017256,317.202955345,415.0,1807.724899
2023-03-29 12:30:00+00:00,ETH/USD,1808.93,1810.274557,1807.16,1807.624977245,218.4949,316.0,1808.496919
