timestamp,predicted_signal,actual_returns,Entry Price,Entry Time,Exit Price,Exit Time,trading_algorithm_returns,probability_estimates
2022-04-28 09:50:00+00:00,1,-0.0007492975335623431,160.03,2022-04-28 09:50:00+00:00,159.64588571428573,2022-04-28 12:30:00+00:00,-0.002400264236169941,0.6362061250551941
2022-04-28 12:35:00+00:00,1,0.0015040742921164085,159.74,2022-04-28 12:35:00+00:00,159.15428571428572,2022-04-28 12:50:00+00:00,-0.003666672628736002,0.6246377344953851
2022-04-28 12:55:00+00:00,1,0.0027052532242843874,159.38,2022-04-28 12:55:00+00:00,161.54377142857143,2022-04-28 15:00:00+00:00,0.013576179122671833,0.6106581822246724
2022-04-28 15:05:00+00:00,1,0.0006190034045185921,161.65,2022-04-28 15:05:00+00:00,160.12037142857142,2022-04-28 15:55:00+00:00,-0.009462595554770113,0.5377454433489147
2022-04-28 20:35:00+00:00,1,0.0028145397928018845,167.46,2022-04-28 20:35:00+00:00,163.5304142857143,2022-04-28 21:00:00+00:00,-0.02346581699680943,0.7361435103270103
2022-04-28 21:05:00+00:00,1,-0.011158536585365919,162.17,2022-04-28 21:05:00+00:00,156.79152857142856,2022-04-28 21:20:00+00:00,-0.03316563747037942,0.5383294353029661
2022-04-28 21:25:00+00:00,1,0.005782183250730766,158.29,2022-04-28 21:25:00+00:00,151.34224285714285,2022-05-11 16:30:00+00:00,-0.0438925841358086,0.5251803685325328
2022-05-11 17:00:00+00:00,1,-0.005263473852721412,149.1309,2022-05-11 17:00:00+00:00,147.86624285714285,2022-05-11 17:40:00+00:00,-0.008480181792352532,0.541944137748048
2022-05-11 17:45:00+00:00,1,0.0022072806302635417,147.565,2022-05-11 17:45:00+00:00,146.13055714285713,2022-05-11 19:15:00+00:00,-0.009720752598128752,0.6130121337736651
2022-05-12 08:05:00+00:00,1,0.00027590012415523724,145.02,2022-05-12 08:05:00+00:00,144.26714285714286,2022-05-12 09:30:00+00:00,-0.005191402171129171,0.7363670079408903
2022-05-12 09:35:00+00:00,1,0.0011088779541201799,144.45,2022-05-12 09:35:00+00:00,144.02445714285713,2022-05-12 11:45:00+00:00,-0.0029459526281956257,0.7659172751459206
2022-05-12 11:50:00+00:00,1,-0.0006941838649154874,143.8101,2022-05-12 11:50:00+00:00,143.22864285714286,2022-05-12 12:25:00+00:00,-0.004043228833420927,0.7638995710766189
2022-05-12 12:30:00+00:00,1,-0.0012561060711794303,143.12,2022-05-12 12:30:00+00:00,142.38377142857144,2022-05-12 13:30:00+00:00,-0.0051441347919827345,0.7161666573485612
2022-05-12 13:35:00+00:00,1,-0.007656751702480591,140.62,2022-05-12 13:35:00+00:00,145.25637142857144,2022-05-12 14:10:00+00:00,0.03297092468049663,0.5266371208081786
2022-05-12 14:15:00+00:00,1,0.004223027094796938,144.1763,2022-05-12 14:15:00+00:00,141.41819999999998,2022-05-12 15:55:00+00:00,-0.01913005119426711,0.535578065114887
2022-05-12 16:05:00+00:00,1,0.0017656614167667062,141.84,2022-05-12 16:05:00+00:00,140.09075714285714,2022-05-12 17:55:00+00:00,-0.012332507453065852,0.5018825426835398
2022-05-12 18:05:00+00:00,1,-0.008590575319027627,139.065,2022-05-12 18:05:00+00:00,142.74214285714285,2022-05-12 19:55:00+00:00,0.026441900241921796,0.5179035070010816
2022-05-12 20:00:00+00:00,1,0.0017532786310401338,142.84,2022-05-12 20:00:00+00:00,141.06445714285715,2022-05-12 20:10:00+00:00,-0.012430291634996166,0.5115693992426248
2022-05-12 20:15:00+00:00,1,0.0009820982926653787,142.59,2022-05-12 20:15:00+00:00,148.2596142857143,2022-05-17 08:45:00+00:00,0.03976165429352892,0.5569916215523756
2022-05-17 09:05:00+00:00,1,-0.0006743088334458802,148.2,2022-05-17 09:05:00+00:00,147.70999999999998,2022-05-17 12:30:00+00:00,-0.0033063427800270524,0.5134123741896158
2022-05-17 12:35:00+00:00,1,-0.0012182088744588926,147.6599,2022-05-17 12:35:00+00:00,149.2881285714286,2022-05-17 13:30:00+00:00,0.011026883882683067,0.801457705067353
2022-05-17 13:35:00+00:00,1,0.0009334782421555055,148.83,2022-05-17 13:35:00+00:00,147.8672,2022-05-17 13:45:00+00:00,-0.006469125848283381,0.5459873662168239
2022-05-17 13:50:00+00:00,1,-0.0004055972419387821,147.87,2022-05-17 13:50:00+00:00,146.8378,2022-05-17 14:40:00+00:00,-0.00698045580577546,0.5845851585187921
2022-05-17 14:45:00+00:00,1,-0.00040776065878878054,146.84,2022-05-17 14:45:00+00:00,145.66847142857142,2022-05-18 14:20:00+00:00,-0.007978265945441168,0.5875466932334443
2022-05-18 15:10:00+00:00,1,-0.0019367780314034633,144.29,2022-05-18 15:10:00+00:00,143.2528714285714,2022-05-18 15:30:00+00:00,-0.0071878063027831585,0.5186275646116301
2022-05-18 16:10:00+00:00,1,-0.0003852889667250725,142.695,2022-05-18 16:10:00+00:00,141.73142857142858,2022-05-18 17:45:00+00:00,-0.006752664273950826,0.5121043846873259
2022-05-18 18:00:00+00:00,1,0.0005764481761096896,141.8117,2022-05-18 18:00:00+00:00,141.03515714285714,2022-05-18 18:30:00+00:00,-0.005475872986099576,0.5139864289168404
2022-05-19 08:05:00+00:00,1,0.0002869440459110084,139.44,2022-05-19 08:05:00+00:00,138.84428571428572,2022-05-19 09:20:00+00:00,-0.004272190804032415,0.7306865363754155
2022-05-19 09:25:00+00:00,1,0.00036020459621077805,138.86,2022-05-19 09:25:00+00:00,140.12805714285716,2022-05-19 11:25:00+00:00,0.009131910866031582,0.7092138138967308
2022-05-19 11:30:00+00:00,1,-0.0017844396859386658,139.85,2022-05-19 11:30:00+00:00,139.2051,2022-05-19 13:45:00+00:00,-0.00461136932427606,0.6812440030769524
2022-05-19 13:50:00+00:00,1,0.00017943656917274176,139.35,2022-05-19 13:50:00+00:00,138.0646142857143,2022-05-19 14:45:00+00:00,-0.009224152955046253,0.5206815999418893
